address,core_days_cnt,type,note
0xe4e8f73096301b0938b896a79521088633b85b75,17,0
0x9008d19f58aabd9ed0d60971565aa8510560ab41,16,0
0x3e66b66fd1d0b02fda6c811da9e0547970db2f21,16,0
0xbe368f7086b0f9e98af309be43afb02f40135eac,16,1
0x916ed5586bb328e0ec1a428af060dc3d10919d84,14,1
0xa24b66995b76211c60294b0a550b68b3b39d275e,14,1
0xc176761d388caf2f56cf03329d82e1e7c48ae09c,13,0
0x4982e65c1e952cc0abfc90db88e848ba72a1cf09,13,0
0x1353fe67fff8f376762b7034dc9066f0be15a723,12,0
0xa03d3611b34c3c49dbcb8206ed08fe6467f684a5,12,1
0x66408934ab87c3791fbbe3293dee31c009f082cd,12,0
0x00000000ae347930bd1e7b0f35588b92280f9e75,12,0
0x6262998ced04146fa42253a5c0af90ca02dfd2a3,12,1
0xc7807e24338b41a34d849492920f2b9d0e4de2cd,12,1
0x7c66550c9c730b6fdd4c03bc2e73c5462c5f7acc,10,0
0xc88f7666330b4b511358b7742dc2a3234710e7b1,10,1
0x3c02290922a3618a4646e3bbca65853ea45fe7c6,10,1
0x9acbb72cf67103a30333a32cd203459c6a9c3311,9,1
0x0d0707963952f2fba59dd06f2b425ace40b492fe,9,1
0x728bbe9bbee3af78ad611315076621865950b344,9,0
0x8914019d12628cce16bc652c39207b604d91d975,9,1
0x0de845955e2bf089012f682fe9bc81dd5f11b372,9,0
0x59c38b6775ded821f010dbd30ecabdcf84e04756,8,0
0xe33c8e3a0d14a81f0dd7e174830089e82f65fc85,8,0
0x56178a0d5f301baf6cf3e1cd53d9863437345bf9,8,1
0xf60c2ea62edbfe808163751dd0d8693dcb30019c,8,1
0xb3c9669a5706477a2b237d98edb9b57678926f04,7,0
0x89c51828427f70d77875c6747759fb17ba10ceb0,7,0
0x7c0540852e552c2f6b981e89d2388e98935f9f4d,7,0
0x68b22215ff74e3606bd5e6c1de8c2d68180c85f7,6,1
0x738cf6903e6c4e699d1c2dd9ab8b67fcdb3121ea,6,1
0x41a08648c3766f9f9d85598ff102a08f4ef84f84,6,0
0x20e3a9cf9f2d4773de24fb50b1eff25fed70acc3,5,1
0x2d615795a8bdb804541c69798f13331126ba0c09,4,0
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,4,1
0x1018202e9dc12f0b41496b7dcd87cb54c7d33e10,4,1
0x10463e7fcff26639920e965e1c5c1a6ce0201faa,4,1
0xa6aac20c2f51101a92a01e28c8da87927677f9cc,4,1
0xcb0238d7240981e7fc54cd5361a94ee3167e781c,4,1
0x73f9b272abda7a97cb1b237d85f9a7236edb6f16,4,1
0xb4aebea7b2b7d2d1e530335263250d0e630bf7ac,4,1
0x3bfdea17c92c933eb2c7d38aa503b249e7e6a6a4,4,1
0x2057cfb9fd11837d61b294d514c5bd03e5e7189a,4,0
0x167a9333bf582556f35bd4d16a7e80e191aa6476,4,1
0xfd2db685f285179e1153ddd03ea6a21a03087d92,3,1
0x587a533ae239db6d5efad5b9906a4a4b2803951b,3,1
0x4d1ad4a9e61bc0e5529d64f38199ccfca56f5a42,3,0
0x95b564f3b3bae3f206aa418667ba000afafacc8a,3,1
0x0c2ccccc447e7b86524f73c20ebac195e721c584,3,1
0x9509665d015bfe3c77aa5ad6ca20c8afa1d98989,3,0
0xd9346ab5a2ed5e32f5fc69a5cccf45211307ffc5,3,0
0x84957e6c9f6ccfed9c35c850c3903732ed90858a,3,1
0x1111111254fb6c44bac0bed2854e76f90643097d,3,0
0xdef171fe48cf0115b1d80b88dc8eab59176fee57,3,0
0x04bf40a81dd28591465823089c9d3a7ad19bc6b3,3,1
0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,3,1
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,3,1
0xf3e36ad56aa85abdacc18c02d19509ae4f7d5899,2,1
0xd1917932a7db6af687b523d5db5d7f5c2734763f,2,0
0xffec0067f5a79cff07527f63d83dd5462ccf8ba4,2,1
0x3c158344d31d23b3f55ac6b505d85c3c4f5c7d99,2,0
0xbb3af459244fb295f0a0c4f08a9fd4b4a01837d9,2,1
0x9395820a6726349525904545d0c2971dcb3d2e1e,2,1
0x6cc8dcbca746a6e4fdefb98e1d0df903b107fd21,2,1
0x33812e984d49ed5b44d75a008c12060e5076238c,2,0
0xab3009dbb3c9a5694ed818cf0d159e069dd55107,2,1
0x24434ebf296c2f9cd59b14412aae5c4ca1d5aad2,2,1
0x0a2311594059b468c9897338b027c8782398b481,2,1
0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,2,0
0x7ccef9ed17824214d60403171d889bd4ce878b27,2,1
0x664fe01207dc37c84a97a8dcdc28bcc1da6bee57,2,1
0xb9c764114c5619a95d7f232594e3b8dddf95b9cf,2,1
0x47340deb65810a1f0d0b1eae7489d1218c1c150f,2,0
0x4a49985b14bd0ce42c25efde5d8c379a48ab02f3,2,0
