timestamp,num_edges,num_nodes,degree_mean,degree_std,top10_degree_mean,top10_degree_std,top10_degree_ratio,degree_centrality_mean,degree_centrality_std,modularity,transitivity,eigenvector_centrality_mean,eigenvector_centrality_atd,closeness_centrality_mean,closeness_centrality_std,num_components,giant_com_ratio,num_core,avg_core_neighbor
2020-10-02,1567,863,3.622247972190035,33.75326005179218,156.1,273.4642389783351,43.09478566858605,0.0042021438192459,0.0391569142132159,0.2008040216638033,6.657265800415171e-05,0.0243830482733944,0.0237532210123515,0.4845811810610333,0.037383783301437,1,1.0,5,308.2
2020-10-03,3167,1819,3.416162726772952,45.85443160311519,300.6,541.8470632936936,87.99346636626973,0.0018790774074658,0.0252224596276761,0.2126982283741282,2.50019793233631e-05,0.0157342298311498,0.0173835158395953,0.4248292288253494,0.0642521577323139,4,0.9967014843320504,10,300.6
2020-10-04,1173,695,3.3122302158273382,26.76761831000596,112.6,194.04751995323207,33.99522154648132,0.0047726660170422,0.0385700552017376,0.2464271992548314,3.576438423664896e-05,0.0256169745936807,0.027975337952025,0.4057665563497875,0.0723737877400426,4,0.9913669064748202,8,139.375
2020-10-05,929,576,3.15625,23.035070540946663,88.6,152.03236497535647,28.071287128712868,0.0054891304347826,0.0400609922451246,0.2766915855501943,0.0001162963489407,0.0279017446740223,0.0309451733757753,0.3954847312955394,0.0720160783443484,3,0.9930555555555556,7,124.42857142857144
2020-10-06,753,460,3.1478260869565218,18.17236003349993,68.4,103.99634608965836,21.729281767955804,0.0068580089040447,0.0395911983300652,0.3761580079973139,0.0003870767960363,0.0298849849099508,0.0357882762983953,0.3546951285556722,0.0699098413199684,3,0.991304347826087,9,75.22222222222223
2020-10-07,690,453,2.9094922737306845,15.24236060116203,61.3,83.7353569288386,21.06896813353566,0.0064369298091386,0.0337220367282345,0.4673886262581139,0.0002227130157198,0.0282493237656073,0.0375430582871145,0.3116486227328851,0.0706284816078499,6,0.9757174392935982,8,75.125
2020-10-08,839,540,2.9,15.291888433148204,68.9,90.19140757300552,23.75862068965517,0.0053803339517625,0.0283708505253213,0.5158133647806437,0.0006963249516441,0.0248129365605669,0.0351592097620686,0.2979327021324006,0.0636093165444384,5,0.9833333333333332,10,68.9
2020-10-09,666,452,2.845132743362832,14.73446078812837,60.0,80.32558745505693,21.08864696734059,0.0063084983223122,0.032670644763034,0.4647126973338913,0.0001790973493592,0.0282547146863578,0.0376039955127575,0.3062251882058437,0.0687127464768001,5,0.9800884955752212,9,65.77777777777777
2020-10-10,705,458,2.930131004366812,14.803351753131537,62.0,80.27203747258444,21.159463487332346,0.0064116652174328,0.0323924546020383,0.491822157466779,5.82773223512957e-05,0.027397960499182,0.0378517882539566,0.2950435880881712,0.0676817800582505,6,0.9759825327510916,9,68.0
2020-10-11,571,378,2.947089947089947,13.5436724325481,50.4,67.85455032641511,17.1016157989228,0.0078172147137664,0.035924860563788,0.4841304887364663,0.0001678227791452,0.0305603943835397,0.0413710640499509,0.2898980552463069,0.076012488338327,7,0.9682539682539684,9,55.22222222222222
2020-10-12,654,453,2.7549668874172184,13.576843788250612,55.8,73.78997221845255,20.254326923076924,0.0060950594854363,0.0300372650182535,0.5213431233563445,0.0004201092283993,0.0279730836233766,0.0377493325949395,0.2869170992930334,0.0803281638492634,9,0.9492273730684326,9,61.11111111111112
2020-10-13,777,538,2.784386617100372,14.616471640280428,67.5,84.85664381767641,24.242323097463284,0.0051850774992558,0.0272187553822726,0.5042932187286654,0.0005611672278338,0.0257999340661868,0.0345412718593276,0.2754817871640942,0.0793589252753906,12,0.9516728624535316,8,82.75
2020-10-14,1064,710,2.822535211267605,15.42613656582074,84.8,99.9957999117963,30.043912175648703,0.0039810087606031,0.0217575974130052,0.5741022944131698,0.0005909549136162,0.0210953376636103,0.0310392885402291,0.2808392004584795,0.0547009699122502,5,0.9873239436619718,12,72.66666666666667
2020-10-15,1225,926,2.511879049676026,13.36864620000066,91.2,92.09429949785168,36.30748065348237,0.0027155449185686,0.0144525904864872,0.645789604818684,0.0006035074432584,0.0182243437058959,0.027345692593182,0.218288477041465,0.0765803994821746,43,0.908207343412527,12,78.0
2020-10-16,1086,791,2.6194690265486726,13.651359674296378,88.6,84.80589602144417,33.82364864864864,0.0033157835779097,0.0172802021193625,0.6251225197895081,0.0006765899864682,0.0193713810234498,0.0298156351668868,0.2457591363174474,0.0683069260463933,17,0.945638432364096,11,81.63636363636364
2020-10-17,1001,670,2.8298507462686566,14.127173085253412,83.2,82.17396181272996,29.40084388185654,0.0042299712201325,0.021116850650603,0.5687706964695823,0.001180930164747,0.0224290666904369,0.0314559101096878,0.2622042379515557,0.0708963465870297,15,0.953731343283582,11,76.63636363636364
2020-10-18,912,658,2.6717325227963524,13.0743196063343,76.9,74.87783383618947,28.78282138794085,0.0040665639616382,0.0199000298422135,0.5925028570836909,0.0009357454772301,0.0219581301318175,0.0322117581019718,0.2466886877725042,0.0787578819277874,21,0.9224924012158054,10,76.9
2020-10-19,1043,739,2.692828146143437,12.813182064840824,82.6,74.7438291767287,30.6740703517588,0.0036488186262106,0.0173620353182125,0.6262230751748704,0.0012510425354462,0.0198494060258054,0.0309706482553903,0.2261866137319029,0.0799862943908857,25,0.9039242219215156,12,70.83333333333333
2020-10-20,1219,865,2.6242774566473988,12.60355441990486,91.4,75.28372998198216,34.82863436123348,0.0030373581674159,0.0145874472452602,0.643785441207864,0.0013608142205086,0.0185549180347972,0.0284918300725629,0.2205653741988317,0.082287069516207,44,0.8890173410404625,13,73.38461538461539
