num_components,giant_com_ratio,modularity,degree_centrality_std,cp_pvalue
1.0,-0.7964234376925171,0.14862647849086982,-0.2593103043058999,0.016938410874239352
-0.7964234376925171,1.0,-0.3585434531197594,0.11004562198939394,-0.1656744450959454
0.14862647849086982,-0.3585434531197594,1.0,-0.20094248614335267,0.3455733721723206
-0.2593103043058999,0.11004562198939394,-0.20094248614335267,1.0,0.09608964839421333
0.016938410874239352,-0.1656744450959454,0.3455733721723206,0.09608964839421333,1.0
