timestamp,num_edges,num_nodes,degree_mean,degree_std,top10_degree_mean,top10_degree_std,top10_degree_ratio,degree_centrality_mean,degree_centrality_std,modularity,transitivity,eigenvector_centrality_mean,eigenvector_centrality_atd,closeness_centrality_mean,closeness_centrality_std,num_components,giant_com_ratio,num_core,avg_core_neighbor
2019-11-18,1551,1035,2.772946859903381,25.800004540914063,108.6,239.8129270910973,39.16411149825784,0.0026817667890748,0.0249516484921799,0.440734014010125,0.0021615390157792,0.0206954464872784,0.0231922846992575,0.4079727775497052,0.0655625862166095,1,1.0,9,28.666666666666668
2019-11-19,2501,1724,2.7041763341067284,29.335359217566488,168.2,347.2154374448233,62.2000858000858,0.0015694581161385,0.0170257453381117,0.5169518663727158,0.0012593428081332,0.0149494213172275,0.0188828283366746,0.3600280395051825,0.0773360530466602,11,0.9878190255220418,12,42.833333333333336
2019-11-20,1585,1140,2.5526315789473686,20.599732626975097,106.6,193.1679062370352,41.76082474226804,0.002241116399427,0.0180858056426471,0.5837262195769998,0.0016599449144206,0.0172956224032042,0.0240427624898207,0.3040192561967397,0.0877209302227986,18,0.9578947368421052,11,37.0
2019-11-21,2004,1309,2.78533231474408,19.745761425062724,126.2,188.22475926402453,45.30877674163467,0.0021294589562263,0.0150961478784883,0.593235878843172,0.0022405559984211,0.0154371869953359,0.0229267354432234,0.2917346912887303,0.0776784904456016,14,0.9671504965622612,13,49.07692307692308
2019-11-22,2410,1525,2.862950819672131,21.140565569637403,145.1,217.6117873645635,50.68197434722858,0.0018785766533281,0.0138717621848014,0.591713043509282,0.002331570155902,0.0142929399240953,0.0212473427337214,0.2911029519465568,0.0772151248209214,24,0.9665573770491804,14,54.57142857142857
2019-11-23,1541,1029,2.736637512147716,17.138254165645076,97.0,145.17437790464265,35.44495738636363,0.0026620987472254,0.0166714534685263,0.5981662214294932,0.0027355147978324,0.0173371891053324,0.0259082838542781,0.2837522770632044,0.0802457195007018,20,0.957240038872692,13,38.53846153846154
2019-11-24,1306,927,2.5825242718446604,14.7807214628172,83.2,116.40773170197932,32.216541353383455,0.0027889031013441,0.0159619022276643,0.6353250851997716,0.0024723436848585,0.0173899826004942,0.0278628275076075,0.2543705503911885,0.071525427524872,18,0.9590075512405608,12,37.5
2019-11-25,1976,1238,2.8949919224555734,18.22371187312032,114.9,167.41711382054106,39.68922991071429,0.0023403330011766,0.0147321842143252,0.6049463700275034,0.0045223317046558,0.0156933673094582,0.0236954144327519,0.2620364311264331,0.0920143759102153,35,0.920032310177706,15,43.4
2019-11-26,1387,998,2.591182364729459,14.351415563007508,82.5,117.9518969749957,31.838747099767986,0.0025989793026373,0.0143945993610907,0.6630760313880022,0.0041210363643301,0.01624823739532,0.0271661331359718,0.2399813899241316,0.080235342911275,26,0.9328657314629258,12,36.25
2019-11-27,1504,1004,2.713147410358565,14.245058780347694,89.3,112.11248815363967,32.91380323054332,0.0027050323134183,0.0142024514260694,0.6519036745220059,0.0044053709053565,0.016337886088465,0.0270016557717359,0.2526475868754644,0.0723761187229399,21,0.9561752988047808,13,41.84615384615385
2019-11-28,1591,1066,2.718574108818012,13.60159369568578,95.4,104.00019230751452,35.09192546583851,0.002552651745369,0.0127714494795171,0.6648256025787745,0.004125077901651,0.0153934655144001,0.0264788127263464,0.2344873032366746,0.07496072082226,30,0.9390243902439024,13,47.76923076923077
2019-11-29,1443,927,2.8478964401294498,14.38406590993886,88.4,107.56040163554616,31.040454545454548,0.0030754821167704,0.015533548498854,0.6230242768595038,0.0039358867440961,0.0176971500641759,0.0276687464690799,0.2466735215029,0.0845920033382176,25,0.9255663430420712,13,41.92307692307692
2019-11-30,1171,794,2.6700251889168767,11.552614640727391,72.6,74.1029014276769,27.19075471698113,0.0033669926720263,0.0145682404044481,0.6769326272694907,0.0053703534569367,0.0177578968087305,0.0307262582290651,0.2295726755912277,0.0801353624542982,25,0.9181360201511336,11,42.54545454545455
2019-12-01,1347,878,2.728929384965832,12.067741841745814,83.9,77.3,30.744657762938232,0.0031116640649553,0.0137602529552403,0.6647473111836366,0.0047279890892559,0.01702214348612,0.0291410156848908,0.2387445612031952,0.0749631371946869,21,0.9339407744874716,12,47.916666666666664
2019-12-02,2040,1371,2.7293946024799416,14.400305060933114,108.1,129.72929507247002,39.60585248530197,0.0019922588339269,0.0105111715773234,0.678999646064822,0.0029525730056367,0.0130408957131565,0.0236501509821504,0.2022510555448953,0.0887222867492125,62,0.8716265499635303,14,50.142857142857146
2019-12-03,2598,1823,2.625342841470104,13.990771763839424,129.2,138.06940283784817,49.212620142081065,0.0014409126462514,0.007678798992228,0.7070104876512475,0.0023572464723724,0.0103785191454567,0.0209960161105423,0.1715887006701958,0.0786084024902831,83,0.8661546900713111,15,59.8
2019-12-04,2348,1671,2.597247157390784,13.861889238904205,117.6,135.56710515460597,45.27870967741936,0.0015552378187968,0.0083005324783857,0.7026247106542933,0.0028172964930146,0.0109527744437131,0.0218742034704557,0.1747599188889688,0.0782354744255111,70,0.874326750448833,15,51.86666666666667
2019-12-05,2193,1643,2.490566037735849,11.513272760130766,105.5,103.30561456184266,42.35984848484848,0.001516788086319,0.0070117373691417,0.7457298125517787,0.0028958823056228,0.0101948646375842,0.0224656952205079,0.1626463879989434,0.0703206236954379,65,0.8825319537431527,16,49.125
