timestamp,num_edges,num_nodes,degree_mean,degree_std,top10_degree_mean,top10_degree_std,top10_degree_ratio,degree_centrality_mean,degree_centrality_std,modularity,transitivity,eigenvector_centrality_mean,eigenvector_centrality_atd,closeness_centrality_mean,closeness_centrality_std,num_components,giant_com_ratio,num_core,avg_core_neighbor
2021-04-05,1036,724,2.718232044198895,22.64464004662435,98.9,166.46468093863035,36.38394308943089,0.0037596570459182,0.0313203873397293,0.4158110045277282,0.0001281250500488,0.0255487882358589,0.0269902739758696,0.3895510410285354,0.0600238934196382,1,1.0,6,162.16666666666666
2021-04-06,1481,861,3.1846689895470384,25.13997140357685,136.5,190.74184124098204,42.86159737417943,0.0037031034762174,0.02923252488788,0.3736266659431242,7.634253806220827e-05,0.0234007664458247,0.0247758817316032,0.3797482938008557,0.0551927613944161,1,1.0,7,192.85714285714286
2021-04-07,1101,627,3.33652312599681,21.83525358760716,105.0,139.13446733286472,31.469885277246657,0.0053299091469597,0.0348805967853149,0.3424440370125288,5.92459959581065e-05,0.0278243656888451,0.0286478796030677,0.378865402117128,0.0579946994506286,2,0.9968102073365231,5,206.0
2021-04-08,854,505,3.211881188118812,18.79489759666309,81.7,107.39557719012456,25.43680641183724,0.0063727801351563,0.0372914634854426,0.3604636312357367,0.000131891321551,0.0313955392351344,0.0315359816073183,0.3724777198637884,0.0531123031363226,1,1.0,5,159.4
2021-04-09,773,457,3.1553610503282274,16.431674685372847,70.5,87.66213549760238,22.342926490984745,0.0069196514261583,0.0360343743100281,0.405930851933572,0.0004743157994592,0.0327630775310723,0.0333880900641646,0.3474028170913041,0.0585507423563778,2,0.9956236323851204,6,114.66666666666667
2021-04-10,817,477,3.19496855345912,18.11950012988996,76.0,101.13258624202192,23.787401574803148,0.006712118809788,0.0380661767434663,0.3699469898939798,0.000225067520256,0.032503310574071,0.0322485792001088,0.3680762685315055,0.0628773935950519,3,0.9916142557651992,5,148.8
2021-04-11,815,466,3.2703862660944205,17.53683623612557,75.3,94.91580479561873,23.0248031496063,0.007033088744289,0.0377136263142485,0.3778029222725113,0.0004087917478572,0.0323489133526624,0.0331582652091911,0.363550102059446,0.0564075348858186,2,0.9957081545064378,6,122.66666666666667
2021-04-12,777,468,3.141025641025641,17.50181262332295,73.2,96.44355862368414,23.304489795918368,0.0067259649700763,0.0374771148251026,0.3889027719931511,0.0002457304337142,0.0326087361342228,0.0327631265980642,0.3670682869071153,0.0580044403325853,1,1.0,6,119.16666666666667
2021-04-13,1006,598,3.1739130434782608,19.592073726778278,93.2,121.1724391105502,29.36438356164384,0.0053164372587575,0.0328175439309518,0.396787811694635,0.0004108393104746,0.0282082820484427,0.0296063105866146,0.3499799757654115,0.0787204482950322,2,0.968227424749164,7,131.28571428571428
2021-04-14,1286,789,3.079847908745247,23.0468737541006,120.1,167.34243335149634,38.99543209876544,0.0039084364324178,0.0292473017184017,0.3980561906213483,0.0001697560699583,0.0246257813974501,0.0257098816314936,0.3765996821131399,0.0561340170749275,1,1.0,6,197.5
2021-04-15,1155,693,3.168831168831169,21.37911911496049,107.9,143.23089750469344,34.050409836065576,0.0045792357931086,0.030894680801966,0.3776414145938467,0.0001492955118036,0.0260311803001444,0.0276654856307065,0.3616183086001345,0.0648542919750874,5,0.9884559884559884,6,177.0
2021-04-16,810,520,2.919230769230769,16.931002951589893,74.3,98.442927628144,25.45191040843215,0.0056247220987105,0.0326223563614448,0.4468416767780919,0.0004737590145812,0.0304656343679506,0.0315423849072207,0.3427412469402236,0.0676999036805633,2,0.9826923076923076,7,104.28571428571429
2021-04-17,743,469,2.997867803837953,16.63998561457651,69.2,92.13446694912822,23.083072546230444,0.0064057004355511,0.0355555248174711,0.4218640291860325,0.0004974749378156,0.0321240558759058,0.0331698838727031,0.3492152807918574,0.0746879525826531,6,0.976545842217484,6,113.0
2021-04-18,1297,726,3.3415977961432506,22.96359808733093,120.3,156.1185767293566,36.00074196207749,0.0046091004084734,0.0316739283963185,0.3621474286871614,0.0002934211880984,0.025672095572565,0.0268021263565532,0.3758156879422115,0.0635513147979277,4,0.9917355371900828,8,148.625
2021-04-19,841,502,3.119521912350597,17.88725361821954,77.5,101.96298347929998,24.843550446998723,0.0062265906434143,0.0357031010343703,0.3985587736853866,0.0003659964864337,0.0312453651383946,0.0318709747243217,0.3663827779286289,0.0536640526771115,1,1.0,7,108.85714285714286
2021-04-20,471,306,2.810457516339869,12.232898765582076,42.6,54.12614894854428,15.157674418604651,0.0092146148076717,0.0401078648051871,0.4715630070308275,0.0005068851905043,0.0395930361845332,0.041235486439466,0.3333607848238523,0.064108466281019,3,0.9869281045751634,7,58.57142857142857
2021-04-21,762,457,3.150984682713348,16.23504745877955,69.9,86.39959490645775,22.18354166666667,0.0069100541287573,0.0356031742517095,0.4254214891975308,0.0005827788839784,0.0329806282470534,0.0331732116001673,0.3502772664047921,0.0613594122355601,3,0.9890590809628008,8,85.875
2021-04-22,1140,666,3.219219219219219,20.479169596894533,104.0,132.6039215106401,32.30597014925373,0.0048409311567206,0.0307957437547286,0.4112174377645354,0.0004435432771511,0.0265417503462231,0.0282318435469641,0.3587139065439613,0.0610488743382816,3,0.993993993993994,10,104.0
2021-04-23,1089,633,3.1879936808846763,19.72050475178176,97.9,124.38042450482313,30.7089692765114,0.0050442937988681,0.0312033303034521,0.418468176893587,0.0004309863201749,0.0268465979078072,0.0293093673036487,0.358582041974391,0.0628863578763597,3,0.9936808846761452,9,108.11111111111111
