num_components,giant_com_ratio,modularity,degree_centrality_std,cp_pvalue
1.0,-0.4412011683155562,0.1313895980293906,-0.42422578883486406,-0.14007413571708086
-0.4412011683155562,1.0,-0.4703774154373214,-0.11784248690909166,-0.22783865639217932
0.1313895980293906,-0.4703774154373214,1.0,-0.03550879999957486,0.31067903743963937
-0.42422578883486406,-0.11784248690909166,-0.03550879999957486,1.0,0.18436441753827634
-0.14007413571708086,-0.22783865639217932,0.31067903743963937,0.18436441753827634,1.0
