timestamp,num_edges,num_nodes,degree_mean,degree_std,top10_degree_mean,top10_degree_std,top10_degree_ratio,degree_centrality_mean,degree_centrality_std,modularity,transitivity,eigenvector_centrality_mean,eigenvector_centrality_atd,closeness_centrality_mean,closeness_centrality_std,num_components,giant_com_ratio,num_core,avg_core_neighbor,significance
2021-04-28,676,372,3.424731182795699,14.345664782296318,62.4,63.666631762643135,18.220408163265304,0.009231081355244471,0.038667560060097896,0.4218582493980566,0.007985335107852246,0.03578587007378432,0.037517243316546524,0.37462813867530587,0.05612889963965715,2,0.9946236559139785,3,150.33333333333334,0.0
2021-04-29,659,365,3.452054794520548,13.72772526616478,61.7,57.98456691223968,17.8734126984127,0.009483667017913592,0.03771353095100215,0.41854749307130257,0.00793164866970945,0.03583421460952663,0.03815278614617329,0.36165534499178115,0.05198429882159721,1,1.0,5,110.6,0.0
2021-04-30,585,317,3.470031545741325,12.85455709736247,54.8,49.97959583670119,15.792363636363635,0.01098111248652318,0.040678978156210355,0.4073157024793388,0.008602853098116084,0.03886665688834774,0.040545741019440786,0.3663704987115295,0.04936865934039203,1,1.0,5,97.4,0.0
2021-05-01,709,375,3.5733333333333333,14.350631422422575,65.9,60.87602155200355,18.44216417910448,0.009554367201426025,0.038370672252466785,0.40854867453775906,0.008627100996578908,0.03542605640399129,0.03757207998405046,0.37098902113891913,0.0505512359072923,1,1.0,5,119.2,0.0
2021-05-02,667,373,3.351206434316354,14.293832633675605,61.2,64.46983790890125,18.26208,0.009008619447086972,0.03842428127332152,0.41956096,0.007504927477636833,0.03621932775554063,0.037001695155625125,0.3757495268572621,0.04852990942787181,1,1.0,3,149.33333333333334,0.0
2021-05-03,765,387,3.627906976744186,14.683255119031728,68.1,63.596304924107024,18.771153846153847,0.00939872273767924,0.038039521033760966,0.4070350484168149,0.008883685696577371,0.03416123662878099,0.03764291752983296,0.36563895909227745,0.0638877783486219,3,0.9896640826873385,5,123.0,0.0
2021-05-04,760,387,3.591731266149871,14.274124467106876,67.1,60.91050812462493,18.681798561151076,0.009305003280181015,0.03697959706504372,0.4180518606697376,0.008295534479831179,0.03458772055625469,0.03725142836037044,0.3693202395793012,0.05106533156044094,1,1.0,5,119.2,0.0
2021-05-05,620,337,3.406528189910979,13.010074347753429,55.8,53.41123477321976,16.380313588850175,0.010138476755687437,0.038720459368313774,0.4150180893297236,0.007925891244732794,0.037065392630935376,0.03991886420678475,0.361211573865377,0.051396185922976255,1,1.0,5,103.6,0.0
2021-05-06,568,292,3.595890410958904,12.386790780949033,51.4,45.68851059073823,14.294095238095238,0.01235701172150826,0.04256629134346746,0.40463673469387756,0.012371654603602088,0.039932040110921566,0.042779547763228246,0.3694772991441447,0.05188159594716607,1,1.0,5,91.8,0.0
2021-05-07,551,299,3.4849498327759196,11.349227173642918,49.0,40.94630630472057,14.060460652591171,0.01169446252609369,0.038084654945110465,0.4565227802726928,0.012262177023015911,0.039352135117178055,0.04237795496564871,0.34360298555153984,0.06774418266048297,4,0.979933110367893,4,95.0,0.0
2021-05-08,420,221,3.565610859728507,9.878515158206865,37.6,30.38157336281319,10.545177664974618,0.01620732208967503,0.044902341628213015,0.4221153598392125,0.014498897744615906,0.04669016787228805,0.04842432345305,0.35479917057445665,0.05136289389039143,1,1.0,4,72.0,1.846545139017053e-11
2021-05-09,473,248,3.5,10.353431720308816,40.8,34.38255371551101,11.657142857142857,0.01417004048582996,0.0419167276125863,0.4554858884240481,0.008137998191555957,0.04442065612137131,0.0453769035332183,0.3563456316884513,0.04967595696592088,1,1.0,4,78.5,5.6313779861483226e-08
2021-05-10,324,188,3.148936170212766,8.232599246752383,28.8,23.85288242540092,9.145945945945947,0.01683923085675276,0.044024594902419154,0.48476305697589483,0.009419152276295133,0.051854590162568395,0.05128596704013955,0.33946953096000226,0.04866783126803345,1,1.0,4,54.75,3.324933306458888e-08
2021-05-11,170,99,3.0505050505050506,5.726729349100871,15.3,12.39395013706284,5.015562913907285,0.031127602556173986,0.05843601376633539,0.49065830446033065,0.015519917227108122,0.072825484763328,0.06926369084878735,0.3384127543726887,0.05293791675943189,1,1.0,4,28.0,3.5408674361470105e-06
2021-05-12,268,147,3.3333333333333335,7.6124971841495475,24.1,19.501025614054253,7.23,0.022831050228310504,0.05214039167225718,0.4533610995418575,0.008693852204512523,0.059575213094637015,0.057039592154607494,0.34899020784474466,0.05226008773747886,1,1.0,4,43.75,8.252327710067675e-10
2021-05-13,533,277,3.5162454873646207,10.723835070123753,45.1,36.811547101419144,12.826180698151951,0.012740019881755871,0.03885447489175273,0.4426864387841581,0.005422740524781341,0.04243813197165661,0.042533672049393526,0.35889720361141575,0.04782268740872281,1,1.0,3,97.66666666666667,4.133818697182878e-05
2021-05-14,384,233,3.11587982832618,8.918291769647539,34.5,28.415664693967656,11.072314049586778,0.01343051650140595,0.03844091280020491,0.49630793282183217,0.0074745864062188555,0.04528142055987541,0.04734383218162567,0.33123991342020537,0.05752807367944166,2,0.9914163090128756,4,64.75,1.3385570096779986e-08
2021-05-15,468,257,3.3618677042801557,9.701647800891184,40.0,31.505555065734043,11.898148148148149,0.013132295719844358,0.03789706172223119,0.47306616512345673,0.013724742661075104,0.04188187228006574,0.04622725773798232,0.3380926294613302,0.05706116039489179,2,0.9922178988326849,3,84.66666666666667,4.999339575784134e-05
2021-05-16,630,332,3.4939759036144578,11.16537623015298,52.6,40.08790341237616,15.05448275862069,0.010555818439922834,0.033732254471761265,0.4681822235434007,0.006639266519127411,0.037741379342871285,0.03984515626859265,0.3338326670395389,0.06406199108904442,4,0.9819277108433735,5,86.0,2.4202861936828413e-14
2021-05-17,820,381,4.0,12.965328284806692,69.0,44.411710167477224,17.25,0.010526315789473684,0.03411928496001761,0.4202247848940142,0.011542160949022122,0.03469043695490207,0.03769940980822461,0.3546522183964304,0.04958019408243219,1,1.0,5,105.6,9.634959496906959e-11
2021-05-18,526,281,3.4661921708185055,9.587196537973565,44.0,28.456985082752528,12.694045174537987,0.01237925775292323,0.034239987635619876,0.48820672178910396,0.007226354941551541,0.04173764837709772,0.04262261804675661,0.3361849571711891,0.04445797274741589,1,1.0,5,65.6,3.447185426364019e-05
2021-05-19,1049,490,3.840816326530612,16.419723311290152,87.8,76.96336790967506,22.85972369819341,0.007854430115604527,0.033578166280756966,0.4189406661464221,0.009167369983411425,0.03026870370089708,0.033535382848536584,0.37973150920363435,0.05235236353090599,1,1.0,5,140.2,0.0
2021-05-20,865,425,3.7929411764705883,13.735807976280304,76.1,51.01264549109368,20.063585607940446,0.008945615982241953,0.03239577352896298,0.43792062016267574,0.010485546948800302,0.03277646925910341,0.035758135289436235,0.3541755452336802,0.05717146937176497,3,0.9905882352941177,6,108.0,6.600053836791631e-12
2021-05-21,668,347,3.5561959654178676,11.72962138374372,58.1,40.82511481918942,16.33768233387358,0.01027802302143892,0.033900639837409596,0.45190168352644805,0.010727758566488525,0.03646723911989234,0.039395238942999886,0.3486246617875167,0.052933658101467974,2,0.9942363112391931,6,83.33333333333333,0.0
2021-05-22,679,373,3.447721179624665,12.495814909374134,60.8,49.13003154894163,17.634836702954896,0.009268067687163078,0.0335909002940165,0.4657539382124518,0.010457729271868383,0.035004895858720415,0.03815262000666833,0.35364299678046757,0.0456360096206881,1,1.0,4,112.0,6.1562976938489555e-12
2021-05-23,792,420,3.5476190476190474,14.242963811671698,72.8,59.77256895934791,20.520805369127515,0.008466871235367655,0.03399275372714009,0.4395540741408045,0.009033910874401672,0.03242135883344554,0.03646653085152673,0.365679765292859,0.04870410007586719,1,1.0,6,110.16666666666667,5.773159728050814e-15
2021-05-24,612,344,3.3430232558139537,11.535526930209937,55.0,42.473521163190604,16.452173913043477,0.009746423486338055,0.03363127384900857,0.4795750472589792,0.007427274602847122,0.03735155335132314,0.03888236369395923,0.34680081165786786,0.04651355701612155,1,1.0,3,112.66666666666667,0.0
2021-05-25,557,303,3.366336633663366,10.527088526766276,48.7,34.76794500685941,14.466764705882355,0.011146810045242936,0.0348579090290274,0.46150134563629386,0.006003668908777586,0.03933431586960665,0.04187053412691703,0.3274528306611197,0.06703099193666422,4,0.976897689768977,4,85.5,8.548717289613705e-15
2021-05-26,689,377,3.4641909814323606,13.093599645110729,62.2,53.691340083853376,17.955130168453294,0.009213273886788192,0.03482340331146471,0.4619531951717717,0.0029181158993102636,0.035336306117873605,0.03746819136071471,0.34784264860744485,0.06292079024996673,3,0.986737400530504,4,114.0,0.0
2021-05-27,666,368,3.494565217391304,14.011252187240165,62.1,60.55815386882265,17.77045101088647,0.009521976069186115,0.0381777988753138,0.4358881022810552,0.0026241849122621004,0.03642437236582075,0.03729150576342886,0.3716753597103303,0.051662722917850346,1,1.0,2,169.0,0.0
2021-05-28,576,303,3.5247524752475248,11.46634685011954,51.8,39.34412281396041,14.696067415730337,0.011671365812077896,0.037968035927548154,0.4536744799337907,0.012131471293553393,0.03962472104146889,0.04159581127215914,0.3579313905645324,0.04731707158261548,1,1.0,4,92.75,0.0
2021-05-29,504,279,3.4193548387096775,10.722290366096136,45.6,36.568292276232974,13.335849056603774,0.012299837549315386,0.03856938980610121,0.45821411776081294,0.012042585374367329,0.04082759105271755,0.04378740914364621,0.3485002814406928,0.05515904517328803,2,0.992831541218638,5,75.6,3.342019794239093e-08
2021-05-30,531,287,3.533101045296167,11.590191025784694,49.1,41.06446152088202,13.897140039447732,0.012353500158378206,0.04052514344679963,0.4582297538601589,0.01006760371577258,0.04107097157680573,0.042396884923641624,0.36386931373449477,0.04824257962796126,1,1.0,3,106.66666666666667,4.440892098500626e-16
2021-05-31,521,273,3.6043956043956045,10.947640073070747,46.8,36.10761692496474,12.984146341463413,0.013251454427925014,0.04024867673923069,0.4432236929076608,0.008332860948925798,0.041676439468584514,0.04388710580825624,0.3528430187055221,0.05703040889573886,2,0.9926739926739927,4,83.75,5.440092820663267e-15
2021-06-01,446,243,3.4074074074074074,9.533710315145614,40.2,27.909854890342945,11.797826086956523,0.014080195898377716,0.03939549717002319,0.46864279213050475,0.01420265780730897,0.043838533699932555,0.046833847807845407,0.3342728649194966,0.062290169488283455,3,0.9835390946502057,4,69.0,0.0
2021-06-02,478,255,3.5137254901960784,10.211431879157967,43.9,30.654363474063523,12.493861607142858,0.013833564922031803,0.04020248771322034,0.4496198381696428,0.015602246723528189,0.04329589665180792,0.045244159408336274,0.35056173491153597,0.05452587910570446,2,0.9921568627450981,3,88.33333333333333,9.357636887585841e-11
2021-06-03,500,264,3.5,10.429779625203164,44.4,33.21204600743531,12.685714285714285,0.013307984790874526,0.03965695674982191,0.46113031989655373,0.011989171071290447,0.042818088118350195,0.04420961567089198,0.3569913695565742,0.04640555445854098,1,1.0,4,79.0,1.3766765505351941e-14
2021-06-04,393,204,3.5294117647058822,8.638951781858337,35.0,21.40560674215987,9.916666666666666,0.017386264850767892,0.04255641271851397,0.46407407407407403,0.026751143963393172,0.049928080926998575,0.049083067541269454,0.3479115720236676,0.05515391039230639,2,0.9901960784313726,8,40.0,0.0010840428964151716
2021-06-05,446,244,3.4672131147540983,9.187201027792627,39.8,25.57264163124334,11.478959810874704,0.014268366727383122,0.037807411637006696,0.46624079942323493,0.01798783176086765,0.04452803556972168,0.04599581180976483,0.3372483853237497,0.05219857021291836,2,0.9918032786885246,7,50.714285714285715,4.440892098500626e-16
2021-06-06,500,272,3.485294117647059,10.362180452830582,43.3,34.962980422155084,12.42362869198312,0.012860863902756675,0.038236828239227236,0.4703039042888427,0.011216019263671504,0.04193550295546301,0.04379365456441898,0.34766864105228296,0.04666716331817565,1,1.0,4,76.5,1.539931671068473e-08
2021-06-07,464,257,3.385214007782101,9.41702734107359,40.3,28.628831621286956,11.90471264367816,0.013223492217898833,0.03678526305106871,0.477439556084027,0.012547253277567763,0.04325329010101859,0.04494667372670321,0.341059632003663,0.044511738827570556,1,1.0,4,69.5,4.067404635321736e-09
2021-06-08,467,241,3.5684647302904566,9.884209363342249,40.0,30.574499178236753,11.209302325581394,0.014868603042876901,0.041184205680592695,0.43741211465657115,0.013046517045895782,0.04490351062000933,0.04618497945609288,0.35885164688673776,0.04782349093269558,1,1.0,4,72.0,0.0
2021-06-09,396,215,3.4790697674418603,8.174166855761522,34.3,20.219050422806706,9.858957219251337,0.01625733536187785,0.03819704138206318,0.46933712716977893,0.017762427531762673,0.04763029755090569,0.048811039180802755,0.325700132206896,0.06650464299569536,3,0.9767441860465116,6,45.5,0.0005831110988044896
2021-06-10,412,233,3.3648068669527897,8.652567015043806,36.5,23.567986761707076,10.847576530612244,0.014503477874796505,0.037295547478637094,0.4832947209496043,0.014612913255259612,0.046034185796915594,0.04661222191204031,0.3343273230431175,0.044670793789699695,1,1.0,5,54.4,6.282422360115447e-09
2021-06-11,408,218,3.5137614678899083,9.53084291053547,36.5,28.47191598751303,10.387728459530026,0.01619244916078299,0.04392093507159203,0.4585142716904471,0.016292341678939618,0.04777320630796215,0.0480091316559636,0.360551160221919,0.047628030977440276,1,1.0,4,65.5,0.0
2021-06-12,422,225,3.4755555555555557,9.322402064216798,36.9,27.547958182050444,10.617007672634271,0.015515873015873012,0.04161786635811069,0.45504346517879923,0.01591437878082829,0.046320816750786496,0.04794607783734252,0.35258375843628753,0.048848113106049834,1,1.0,4,64.0,1.8281198777003738e-10
2021-06-13,402,234,3.213675213675214,8.584750004901169,35.3,25.076084223817723,10.984308510638296,0.013792597483584608,0.03684442062189342,0.4967144352648257,0.011739820200951878,0.04613580811104662,0.046314052764198366,0.3294136852447769,0.056571158770037835,2,0.9871794871794872,4,60.5,0.0
2021-06-14,347,195,3.2512820512820513,7.741558572120686,30.1,19.816407343411164,9.257886435331232,0.01675918583135078,0.0399049410934056,0.4999800973240852,0.008235473539728535,0.05195029176438026,0.049288663136677735,0.3369462510818173,0.04329762355019212,1,1.0,3,57.666666666666664,1.670794550490129e-07
2021-06-15,415,223,3.515695067264574,9.071142601917657,36.7,25.373411280314677,10.43890306122449,0.01583646426695754,0.0408610027113408,0.46662848812994584,0.015352819604369648,0.04808105251141151,0.04661027056486933,0.3501125855392188,0.046695071692684234,1,1.0,5,56.0,1.0033288644351046e-09
2021-06-16,454,223,3.7309417040358746,9.977521035759489,40.1,28.356480740740732,10.74795673076923,0.016806043711873307,0.04494378844936707,0.4227851100221894,0.015446224256292907,0.04804296423367884,0.046649528619021115,0.3692579007556708,0.04739302386507946,1,1.0,5,60.6,0.0
2021-06-17,310,187,3.1550802139037435,7.799116456813215,28.5,21.0535032714273,9.033050847457627,0.016962796848944854,0.04193073363878073,0.4976213731686297,0.01423374980230903,0.0510423086652322,0.05236674812331632,0.33271549382817356,0.05772203044188274,2,0.9893048128342246,5,42.6,0.0
2021-06-18,393,217,3.410138248847926,8.995774147645628,35.3,25.876823607235877,10.351486486486486,0.01578767707799966,0.04164710253539642,0.46403214024835654,0.016439205955334987,0.04730993258927035,0.04868331551234237,0.35256657763457677,0.049085997320454614,1,1.0,6,50.666666666666664,2.803646204085908e-12
2021-06-19,309,171,3.4035087719298245,7.467339370831007,27.5,17.845167413056117,8.079896907216495,0.020020639834881324,0.04392552571077063,0.4655176485870502,0.023047375160051217,0.05404339986154896,0.05410419713644215,0.3373758278666157,0.05865505906968322,2,0.9883040935672515,5,41.8,1.3693033040773628e-08
2021-06-20,463,254,3.37007874015748,9.654914418820338,39.4,31.417192745374308,11.691121495327103,0.013320469328685691,0.03816171707043611,0.47375316621539004,0.015638372364428537,0.04204837646135713,0.0465719004441493,0.33789138848337497,0.07010470870439431,4,0.9763779527559056,4,72.75,0.0
2021-06-21,626,329,3.556231003039514,12.843837561346717,55.9,50.67829910326509,15.718888888888888,0.01084216769219364,0.03915804134556925,0.4256176492073928,0.012259010896898575,0.037219110634997575,0.040672490473923094,0.3736864669058783,0.06079985164732968,2,0.993920972644377,4,103.25,1.0888786272644779e-07
2021-06-22,670,364,3.4285714285714284,12.843429805467656,59.3,52.48056783229388,17.295833333333334,0.009445100354191263,0.03538134932635718,0.45525147928994086,0.01027364682753591,0.03463203773900647,0.03934303889250036,0.36911566690413355,0.050355489595883055,1,1.0,4,108.5,0.0
2021-06-23,504,279,3.3405017921146953,9.204302470996668,41.8,28.02070662920548,12.513090128755364,0.012016193496815451,0.03310900169423262,0.500635487852051,0.017203967761934284,0.04001093879495515,0.044534864627922034,0.32803098867222397,0.0459504230576924,1,1.0,6,58.166666666666664,0.0
2021-06-24,302,178,3.1123595505617976,6.612786732165602,25.4,15.265647709809107,8.16101083032491,0.017583952263061007,0.03736037701788475,0.5202596150086669,0.014742014742014743,0.05199512547150719,0.05398596535482265,0.3172557016553484,0.04601300621522754,1,1.0,4,41.0,9.984973314836054e-08
2021-06-25,317,171,3.3216374269005846,7.24480452741622,26.8,17.22091751330341,8.06830985915493,0.019539043687650498,0.04261649722009542,0.49284616147589766,0.020983096949679425,0.05453930372388963,0.05360426816670096,0.3408165468041405,0.04883737263339771,1,1.0,5,40.2,4.5546028060172716e-08
2021-06-26,485,248,3.6370967741935485,10.208578522117936,42.9,30.90776601438544,11.795121951219512,0.014725088154629749,0.04133027741748153,0.4488719327830247,0.01721938775510204,0.04366806593587923,0.04610160606677191,0.36223655279804423,0.049995152609982225,1,1.0,3,84.33333333333333,0.0
2021-06-27,298,160,3.3375,6.67915367018906,25.2,13.629380029920657,7.550561797752809,0.02099056603773585,0.042007255787352586,0.47485586836678867,0.027188170760791795,0.05729914025455165,0.05446841769401085,0.32704502402908214,0.05792359209751486,2,0.9875,5,35.8,0.00038840884051682956
2021-06-28,329,181,3.303867403314917,7.1912651484600945,28.3,16.180543872194164,8.565719063545151,0.018354818907305098,0.03995147304700053,0.48894866947797,0.013969081765691935,0.05289761788678405,0.05221785039961727,0.34004553118692227,0.04625634393544546,1,1.0,8,32.875,2.4111231319290383e-06
2021-06-29,424,237,3.2658227848101267,8.32976797093457,34.6,24.319539469323836,10.594573643410852,0.013838232139025958,0.03529562699548546,0.5107165034152595,0.013188262446422684,0.04546602495049857,0.0463923469755633,0.3231746578803071,0.05845707705067037,2,0.9873417721518988,3,68.33333333333333,0.00021281255471228278
2021-06-30,457,270,3.074074074074074,7.593983612414774,35.6,19.910801088856267,11.580722891566266,0.011427784661985407,0.028230422350984292,0.5539410654666861,0.017696044413601664,0.04151494013550458,0.04449958931551135,0.3006659585358691,0.05453053837482014,3,0.9851851851851852,8,39.75,1.3400613618763657e-08
2021-07-01,385,218,3.238532110091743,7.6361033852036995,32.1,19.38788281375767,9.911898016997167,0.014924111106413562,0.03518941652167604,0.5130127037372904,0.018052057094878254,0.046743339026409425,0.049012408836588556,0.3176617756056066,0.05012428035204385,2,0.9908256880733946,6,43.333333333333336,0.0
2021-07-02,346,192,3.3645833333333335,7.071980792280822,28.5,16.390546055577282,8.470588235294118,0.01761561954624782,0.037026077446496455,0.5110276145654612,0.01725067385444744,0.05184096988296255,0.05020803894723533,0.3250524754206833,0.04297296018013306,1,1.0,5,41.8,8.062493933480575e-06
2021-07-03,338,182,3.3626373626373627,7.3731268562072705,28.7,17.099999999999998,8.534967320261437,0.01857810697589703,0.04073550749285785,0.47489747533000126,0.02328042328042328,0.053575333196531884,0.051226840302580595,0.3378696260339834,0.0439218500652266,1,1.0,6,38.833333333333336,1.3010931831702877e-05
2021-07-04,388,206,3.436893203883495,7.856936707488981,32.0,19.79898987322333,9.310734463276837,0.01676533270187071,0.0383265205243365,0.48895591943566663,0.02201911092646448,0.04780856387045446,0.05068244422562429,0.3369002144643965,0.04578398684815065,1,1.0,5,47.4,2.7333374995164306e-05
2021-07-05,317,183,3.158469945355191,6.716102650898267,26.7,15.02031957050182,8.453460207612457,0.017354230468984565,0.03690166291702345,0.5239999521078531,0.018311934329614817,0.05254881170381111,0.05199137681225941,0.322371011350403,0.04472396026474484,1,1.0,5,38.2,5.011438004576263e-06
2021-07-06,226,133,3.082706766917293,5.146054935114604,18.6,8.822698000045111,6.033658536585366,0.023353839143312828,0.03898526465995912,0.5459012492563949,0.03976234003656307,0.05838219785705002,0.06411174592741546,0.2983810585140007,0.04251311393588523,1,1.0,7,22.142857142857142,0.01048545479966645
2021-07-07,217,122,3.3114754098360657,5.703151224431944,18.9,11.058480908334563,5.707425742574257,0.027367565370545997,0.04713348119365243,0.4833839819625528,0.022031823745410038,0.06632477089158101,0.06162585559369293,0.3244641628141046,0.049032631697662483,1,1.0,5,28.0,0.00033552368422773426
2021-07-08,246,136,3.1323529411764706,5.485018128997618,18.5,11.851160280748886,5.906103286384977,0.023202614379084965,0.04062976391850087,0.547532456082347,0.018,0.0596902897799662,0.061563061022452896,0.3148489647091949,0.045057676683467746,1,1.0,4,30.75,0.0037936752381384498
2021-07-09,268,156,3.08974358974359,5.526592814689896,21.1,10.463746938836012,6.829045643153528,0.019933829611248968,0.035655437514128356,0.5385237857474906,0.031185031185031187,0.059810763704569,0.053225266136794645,0.2907144742280838,0.0672328394615917,4,0.9615384615384616,7,26.142857142857142,9.111968729824671e-05
2021-07-10,287,162,3.259259259259259,6.036468957593877,23.4,11.629273408085306,7.179545454545455,0.020243846330802853,0.037493596009899856,0.48654155188246095,0.016910935738444193,0.05735714671525465,0.053693549210846375,0.30894892443679006,0.06346106192953613,3,0.9753086419753086,7,28.285714285714285,0.0016377646195218087
2021-07-11,230,135,3.140740740740741,5.368168130836886,19.2,9.846826900072937,6.113207547169811,0.0234383637368712,0.04006095620027526,0.5118592025631897,0.018757815756565235,0.06124975447788518,0.060463832030447646,0.2814565381690662,0.07823626271270501,4,0.9481481481481482,7,23.142857142857142,0.003441428311639627
2021-07-12,248,138,3.3333333333333335,5.792715732327588,19.9,12.14454610102823,5.97,0.024330900243309,0.042282596586332766,0.4983553875236295,0.02106002106002106,0.06146192837352424,0.05889658879936919,0.3252725646614545,0.04525649519216348,1,1.0,6,27.166666666666668,0.00019155223244993191
2021-07-13,270,157,3.1974522292993632,5.991968606091022,21.7,13.304510513355988,6.786653386454183,0.020496488649354893,0.03841005516725014,0.4987063697401628,0.016023738872403562,0.054822726721805826,0.05799909815142428,0.30943835572650574,0.056463812624321624,2,0.9872611464968153,6,28.333333333333332,0.0010595861345206181
